Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 07:59:51 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 07:59:52 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 07:59:53 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 07:59:55 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 07:59:56 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 07:59:59 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:00 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:01 2023;-78;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:02 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:08 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:09 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:10 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:12 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:13 2023;-77;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:14 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:15 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:18 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:19 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:20 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:22 2023;-77;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:23 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:24 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:27 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:28 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:29 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:31 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:32 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:33 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:34 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:36 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:37 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:41 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:42 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:43 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:44 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:45 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:46 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:47 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:50 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:51 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:52 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:53 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:55 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:57 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:00:59 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:00 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:01 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:02 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:04 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:06 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:08 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:09 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:10 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:11 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:13 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:14 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:17 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:21 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:22 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:23 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:24 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:26 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:27 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:30 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:31 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:32 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:35 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:36 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:38 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:40 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:41 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:45 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:46 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:47 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:48 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:49 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:52 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:54 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:56 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:01:57 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:00 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:01 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:02 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:05 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:06 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:07 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:09 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:10 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:11 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:14 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:15 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:16 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:17 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:19 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:20 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:21 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:23 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:24 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:28 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:29 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:30 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:32 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:33 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:34 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:37 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:38 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:39 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:41 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:42 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:43 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:45 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:47 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:48 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:50 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:51 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:53 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:55 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:02:58 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:00 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:01 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:02 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:04 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:05 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:06 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:08 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:09 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:10 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:11 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:14 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:15 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:17 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:18 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:19 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:22 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:23 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:24 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:25 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:27 2023;-76;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:28 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:31 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:33 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:36 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:37 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:39 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:41 2023;-78;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:45 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:46 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:47 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:49 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:51 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:52 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:53 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:54 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:56 2023;-75;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:03:59 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:00 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:01 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:02 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:04 2023;-79;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:05 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:06 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:09 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:10 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:11 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:14 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:16 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:17 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:18 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:24 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:25 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:28 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:29 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:32 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:34 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:35 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:37 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:38 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:40 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:41 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:42 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:43 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:44 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:45 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:48 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:50 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:51 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:52 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:53 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:55 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:56 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:04:59 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:01 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:04 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:05 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:06 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:08 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:09 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:10 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:11 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:13 2023;-74;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:14 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:15 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:17 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:18 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:19 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:20 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:22 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:27 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:28 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:30 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:31 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:33 2023;-67;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:35 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:37 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:40 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:41 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:43 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:45 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:46 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:47 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:48 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:49 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:51 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:52 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:53 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:56 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:05:57 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:00 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:01 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:02 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:04 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:05 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:06 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:08 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:09 2023;-67;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:10 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:11 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:13 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:15 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:16 2023;-69;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:18 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:19 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:23 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:24 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:25 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:26 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:28 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:29 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:31 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:32 2023;-67;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:33 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:36 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:37 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:38 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:39 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:42 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:45 2023;-70;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:46 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:47 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:48 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:50 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:51 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:52 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:53 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:55 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:56 2023;-67;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:57 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:06:59 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:07:02 2023;-73;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:07:03 2023;-72;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:07:05 2023;-68;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:07:06 2023;-71;5.55, 15;0, 0;15.99382693
Fri Mar 24 08:07:07 2023;-67;5.55, 15;0, 0;15.99382693
