Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 11:47:42 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:45 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:46 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:48 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:49 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:50 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:51 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:52 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:53 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:54 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:58 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:47:59 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:00 2023;-75;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:01 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:02 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:03 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:04 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:05 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:08 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:09 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:10 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:11 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:13 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:14 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:15 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:16 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:17 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:19 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:21 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:23 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:26 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:27 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:29 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:30 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:31 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:32 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:34 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:35 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:36 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:37 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:39 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:40 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:42 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:45 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:46 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:47 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:48 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:51 2023;-75;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:52 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:53 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:56 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:57 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:48:58 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:01 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:04 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:06 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:07 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:08 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:11 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:13 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:14 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:15 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:18 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:19 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:21 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:23 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:24 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:26 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:27 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:31 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:32 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:33 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:34 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:36 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:37 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:38 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:39 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:41 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:42 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:43 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:44 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:45 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:46 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:47 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:48 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:50 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:52 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:53 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:56 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:49:58 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:00 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:01 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:02 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:03 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:05 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:06 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:07 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:09 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:10 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:11 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:12 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:14 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:15 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:17 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:18 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:19 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:20 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:23 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:24 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:27 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:28 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:29 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:30 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:32 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:34 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:35 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:38 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:39 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:40 2023;-75;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:41 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:43 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:45 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:46 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:47 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:51 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:53 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:54 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:56 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:57 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:50:58 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:00 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:01 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:03 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:11 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:12 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:14 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:15 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:16 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:21 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:24 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:25 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:26 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:29 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:30 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:31 2023;-75;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:35 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:36 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:37 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:39 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:43 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:44 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:45 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:46 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:48 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:49 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:50 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:52 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:53 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:58 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:51:59 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:00 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:02 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:03 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:06 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:10 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:12 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:13 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:14 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:15 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:16 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:17 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:18 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:19 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:21 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:22 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:23 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:24 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:28 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:29 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:31 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:32 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:34 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:35 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:36 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:39 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:40 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:42 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:45 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:46 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:47 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:49 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:50 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:51 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:52 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:57 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:58 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:52:59 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:00 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:02 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:03 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:05 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:08 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:09 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:11 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:16 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:18 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:19 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:22 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:23 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:24 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:25 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:27 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:28 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:29 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:32 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:34 2023;-75;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:35 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:38 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:39 2023;-68;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:42 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:43 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:44 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:45 2023;-74;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:48 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:50 2023;-72;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:51 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:53 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:54 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:56 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:53:59 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:00 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:01 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:03 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:04 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:05 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:06 2023;-69;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:09 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:10 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:11 2023;-73;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:13 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:14 2023;-70;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:17 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
Thu Mar 16 11:54:19 2023;-71;-16.4, 7.5;4.6, 0;22.29910312
